TaxID;Order;Family;Genus;Scientific_name;AdultBodyMass_g;Sources_AdultBodyMass;Max_longevity_d;Sources_Max_longevity;Rspan_d;AFR_d;Data_AFR;Calculated_GL_d;GenerationLength_d;Sources_GL
14967;Chiroptera;Pteropodidae;Nyctimene;Nyctimene vizcaccia;41.96;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14964;Chiroptera;Pteropodidae;Nyctimene;Nyctimene certans;43.24;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14099;Chiroptera;Pteropodidae;Myonycteris;Myonycteris torquata;44.92;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14963;Chiroptera;Pteropodidae;Nyctimene;Nyctimene cephalotes;44.92;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
13139;Chiroptera;Pteropodidae;Melonycteris;Melonycteris melanops;47.59;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14955;Chiroptera;Pteropodidae;Nyctimene;Nyctimene cyclotis;48.83;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14966;Chiroptera;Pteropodidae;Nyctimene;Nyctimene robinsoni;48.83;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14097;Chiroptera;Pteropodidae;Myonycteris;Myonycteris brachycephala;49.12;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
7902;Chiroptera;Pteropodidae;Epomophorus;Epomophorus grandis;49.42;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14959;Chiroptera;Pteropodidae;Nyctimene;Nyctimene masalai;53.2;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14098;Chiroptera;Pteropodidae;Myonycteris;Myonycteris relicta;53.32;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14960;Chiroptera;Pteropodidae;Nyctimene;Nyctimene minutus;56.67;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14961;Chiroptera;Pteropodidae;Nyctimene;Nyctimene sanctacrucis;56.67;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
136441;Chiroptera;Pteropodidae;Nyctimene;Nyctimene keasti;56.67;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
21815;Chiroptera;Pteropodidae;Thoopterus;Thoopterus nigrescens;66.12;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
136519;Chiroptera;Pteropodidae;Notopteris;Notopteris neocaledonica;68.17;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14876;Chiroptera;Pteropodidae;Notopteris;Notopteris macdonaldi;68.17;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14953;Chiroptera;Pteropodidae;Nyctimene;Nyctimene rabori;68.25;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
44698;Chiroptera;Pteropodidae;Lissonycteris;Lissonycteris angolensis;68.31;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
20059;Chiroptera;Pteropodidae;Scotonycteris;Scotonycteris ophiodon;69.42;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
7904;Chiroptera;Pteropodidae;Epomophorus;Epomophorus labiatus;69.65;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14958;Chiroptera;Pteropodidae;Nyctimene;Nyctimene malaitensis;78.39;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
14954;Chiroptera;Pteropodidae;Nyctimene;Nyctimene aello;85.26;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
7901;Chiroptera;Pteropodidae;Epomophorus;Epomophorus angolensis;88.458;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
7905;Chiroptera;Pteropodidae;Epomophorus;Epomophorus minimus;88.458;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
136351;Chiroptera;Pteropodidae;Epomophorus;Epomophorus anselli;88.458;Mean_congenerics;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
7906;Chiroptera;Pteropodidae;Epomophorus;Epomophorus wahlbergi;93.59;PanTHERIA;3686.5;AnAge;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
44697;Chiroptera;Pteropodidae;Epomophorus;Epomophorus crypturus;95.04;PanTHERIA;no information;no information;no information;no information;no information;no information;1553.7908727273;Mean_family_same_body_mass
42453;Rodentia;Sciuridae;Cynomys;Cynomys gunnisoni;797.93;PanTHERIA;no information;no information;no information;no information;no information;no information;1567.7682;Mean_congenerics_same_body_mass
6090;Rodentia;Sciuridae;Cynomys;Cynomys parvidens;899.98;PanTHERIA;no information;no information;no information;no information;no information;no information;1567.7682;Mean_congenerics_same_body_mass
6089;Rodentia;Sciuridae;Cynomys;Cynomys mexicanus;899.98;PanTHERIA;no information;no information;no information;no information;no information;no information;1567.7682;Mean_congenerics_same_body_mass
42454;Rodentia;Sciuridae;Cynomys;Cynomys leucurus;963.76;PanTHERIA;no information;no information;no information;no information;no information;no information;1567.7682;Mean_congenerics_same_body_mass
136255;Diprotodontia;Macropodidae;Thylogale;Thylogale lanatus;3620;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1574.197675;Mean_congenerics_same_body_mass
21873;Diprotodontia;Macropodidae;Thylogale;Thylogale calabyi;4749.2133333333;Mean_congenerics;no information;no information;no information;no information;no information;no information;1574.197675;Mean_congenerics_same_body_mass
40573;Diprotodontia;Macropodidae;Thylogale;Thylogale thetis;5399.95;PanTHERIA;3285;"PanTHERIA;AnAge";no information;no information;no information;no information;1574.197675;Mean_congenerics_same_body_mass
7786;Chiroptera;Pteropodidae;Eonycteris;Eonycteris major;70.7;PanTHERIA;no information;no information;no information;no information;no information;no information;1584.66165;Mean_congenerics_same_body_mass
3599;Rodentia;Sciuridae;Callosciurus;Callosciurus nigrovittatus;208.3;PanTHERIA;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3591;Rodentia;Sciuridae;Callosciurus;Callosciurus adamsi;208.72;PanTHERIA;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3605;Rodentia;Sciuridae;Callosciurus;Callosciurus quinquestriatus;246.4344256822;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3604;Rodentia;Sciuridae;Callosciurus;Callosciurus pygerythrus;252;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3594;Rodentia;Sciuridae;Callosciurus;Callosciurus caniceps;264.91;PanTHERIA;4234;"PanTHERIA;AnAge";no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3602;Rodentia;Sciuridae;Callosciurus;Callosciurus phayrei;269;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3592;Rodentia;Sciuridae;Callosciurus;Callosciurus albescens;277.7788875487;Mean_congenerics;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3596;Rodentia;Sciuridae;Callosciurus;Callosciurus finlaysonii;278;Verde Arregoitia et al. 2013;4672;AnAge;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3595;Rodentia;Sciuridae;Callosciurus;Callosciurus erythraeus;283.23;PanTHERIA;6040.75;"PanTHERIA;AnAge";no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3598;Rodentia;Sciuridae;Callosciurus;Callosciurus melanogaster;296;PanTHERIA;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3593;Rodentia;Sciuridae;Callosciurus;Callosciurus baluensis;323.91;PanTHERIA;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3601;Rodentia;Sciuridae;Callosciurus;Callosciurus orestes;323.91;PanTHERIA;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3597;Rodentia;Sciuridae;Callosciurus;Callosciurus inornatus;325;Verde Arregoitia et al. 2013;no information;no information;no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
3603;Rodentia;Sciuridae;Callosciurus;Callosciurus prevostii;400;PanTHERIA;4884.9166667;"PanTHERIA;AnAge";no information;no information;no information;no information;1585.1964;Mean_congenerics_same_body_mass
136663;Rodentia;Dasyproctidae;Myoprocta;Myoprocta pratti;966.73;PanTHERIA;no information;no information;no information;no information;no information;no information;1595.20195;Mean_congenerics_same_body_mass
22949;Chiroptera;Vespertilionidae;Vespertilio;Vespertilio sinensis;24.3;PanTHERIA;no information;no information;no information;no information;no information;no information;1599.6536;Mean_congenerics_same_body_mass
11616;Primates;Lepilemuridae;Lepilemur;Lepilemur dorsalis;503.85;PanTHERIA;no information;no information;no information;no information;no information;no information;1637.7709666715;Mean_congenerics_same_body_mass
